time;lambdaintegrator1;lambdaintegrator1;Air mass;RPM;unknown30.1 ;Ignition angle;load ?24.1;?? 27.1;Injection time 7.2;Idle air need 28.1 ;Coolant temp.;TPS;Intake temp.;speed 29.1
00:00:00.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.203;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:00.984;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.265;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.578;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.734;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:01.859;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:02.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.406;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.593;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:03.906;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.062;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:04.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.078;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.812;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:05.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.234;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.375;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:06.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.078;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.562;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.781;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:07.906;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.328;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:08.906;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.062;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:09.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.078;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:10.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.562;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.718;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:11.859;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.000;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.156;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.296;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.453;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:12.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.203;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.500;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:13.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.125;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.281;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.453;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:14.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.328;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.484;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.640;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.781;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:15.921;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.078;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.515;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.656;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:16.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.546;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.687;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:17.968;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.125;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.265;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.578;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:18.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:19.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.328;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:20.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.625;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.781;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:21.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.687;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:22.843;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.000;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.156;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.296;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.437;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.578;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.734;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:23.875;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:24.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.218;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.375;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:25.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.000;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.140;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.281;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.578;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.718;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:26.875;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.203;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.375;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.812;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:27.968;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.687;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:28.968;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.125;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.281;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.578;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.734;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:29.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.203;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.359;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.500;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.640;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:30.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.234;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.375;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.812;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:31.968;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.250;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.406;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.562;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.703;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:32.859;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.015;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.453;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.593;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:33.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.453;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.593;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.734;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:34.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.187;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.343;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.500;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.640;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:35.937;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.234;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.812;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:36.968;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.109;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.265;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.562;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.718;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:37.875;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.468;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.625;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.765;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:38.921;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.078;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.234;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.687;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:39.984;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.140;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.281;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.437;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.593;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.734;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:40.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.031;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.171;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.312;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.453;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.609;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.750;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:41.890;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.046;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.203;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.343;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.500;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.640;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.796;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:42.953;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.093;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.234;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.390;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.531;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.671;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.828;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:43.984;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.140;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.281;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.421;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.562;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.703;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:44.859;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
00:00:45.015;0.999996;0.999996;20;0;130;54;4;12.75;0;0;18;0;21.75;0
